file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
1012_Pop_music.wav,0.167,0.224,1.535,1.345,0.158,0.074,0.21,0.078,21.388,13.932,19.722,18.747,18.976,23.535,32.966,4.828,3.691,4.657,4.402,4.4,8.272,2.922,-33.052,55.264,-0.746,17.185,8.002,2.671,-10.086,18.538,-14.987,12.861,0.379,2.505,8.659,6.533,3.617,11.042,-3.056,6.673,5.179,4.589,49.334,30.377,26.15,18.841,16.131,13.002,12.26,11.317,12.094,10.665,10.528,8.585,10.487,7.832,7.995,7.067,8.006,6.919,7.103,6.471
1013_Techno.wav,0.119,0.156,1.496,1.144,0.118,0.035,0.15,0.043,17.968,13.357,14.916,17.783,17.926,18.03,33.302,4.37,3.631,3.567,3.103,2.857,3.081,2.17,-66.318,113.515,-48.133,13.88,-22.933,-18.898,-26.298,-1.718,-12.04,-6.283,-9.009,-5.621,-11.848,-2.126,-5.997,3.154,-4.647,2.043,-4.301,0.135,48.208,35.172,17.306,17.244,7.629,12.557,13.557,8.936,8.865,10.559,5.982,8.227,6.352,8.146,10.156,5.997,6.703,5.567,6.181,4.751
1014_Pop_music.wav,0.141,0.187,0.888,0.164,0.081,0.142,0.167,0.083,21.131,12.574,15.409,18.192,19.876,21.134,32.887,6.899,3.654,4.641,4.335,4.271,5.239,5.822,-204.852,93.556,29.405,17.6,6.028,17.34,10.521,17.707,6.54,13.186,8.414,8.185,9.183,10.011,-3.916,7.126,6.699,0.435,2.848,8.025,100.882,52.965,40.853,22.628,13.121,10.462,8.684,8.504,10.476,10.173,7.52,6.269,7.88,7.235,8.118,8.574,8.81,7.227,5.743,7.819
1015_Rhythm_blues.wav,0.203,0.287,1.467,1.399,0.139,0.074,0.255,0.132,15.203,14.815,16.646,19.69,22.678,20.176,32.1,5.226,3.492,4.363,6.094,8.095,6.0,5.641,-36.032,70.353,13.744,23.552,4.348,7.685,3.024,9.974,-1.03,-0.246,1.254,11.467,4.742,2.077,-2.497,-2.855,-8.25,2.475,2.333,4.315,75.012,33.044,20.164,9.952,10.46,7.978,9.768,8.974,8.165,10.629,10.329,13.388,10.313,10.772,6.373,7.413,8.748,6.472,10.734,12.076
1016_Techno.wav,0.071,0.11,1.9,2.979,0.076,0.037,0.09,0.062,17.979,10.831,18.906,22.857,22.966,26.732,39.799,5.909,3.314,5.43,4.33,5.25,6.77,6.427,-243.404,131.666,-34.175,4.239,-11.351,8.118,16.624,19.733,5.497,6.383,2.393,4.007,4.439,2.536,-3.394,4.539,1.644,-3.732,-3.268,7.368,77.237,19.915,29.914,16.724,17.651,14.93,11.25,7.771,10.194,11.156,11.658,11.026,11.789,13.958,11.858,6.579,5.61,11.926,13.773,10.655
1017_Rock_music.wav,0.331,0.452,0.552,-0.282,0.102,0.067,0.399,0.213,17.336,12.386,14.94,16.036,16.094,18.218,35.321,6.234,3.715,4.114,3.885,3.406,3.966,11.085,-33.466,68.431,-13.687,34.437,-5.285,17.682,-5.206,8.75,1.138,5.64,0.09,5.623,-5.92,7.094,-1.323,10.497,-1.056,3.652,-6.963,-2.548,211.543,37.057,13.759,19.5,7.891,11.854,6.589,7.016,6.064,6.518,5.977,6.944,6.364,6.272,5.19,6.895,4.346,5.795,6.611,5.483
1018_Techno.wav,0.125,0.161,1.137,0.348,0.189,0.061,0.157,0.037,15.073,14.141,17.731,17.604,20.84,19.377,63.323,5.538,4.94,4.428,2.943,3.51,4.109,3.715,-44.385,48.63,-66.004,-21.494,-37.446,8.667,-33.066,8.154,-7.377,21.777,-14.414,-0.574,-19.655,4.57,-10.272,4.627,1.949,13.36,-0.192,9.183,32.177,31.904,18.529,17.6,10.374,13.543,13.66,12.81,10.147,10.642,8.507,8.307,7.777,7.323,7.403,9.422,8.961,9.0,8.191,9.079
1019_Hip_hop_music.wav,0.199,0.253,1.127,0.259,0.123,0.073,0.246,0.058,16.317,15.815,20.181,18.736,19.042,18.561,45.712,4.667,4.368,5.033,4.939,4.595,3.807,11.679,-58.776,53.834,39.843,65.709,6.945,16.385,-8.47,12.849,-2.811,8.459,-6.333,4.624,-2.56,7.664,-3.416,4.281,-4.874,0.661,-6.576,-3.983,54.824,33.988,24.341,22.802,16.489,13.319,13.356,11.613,10.274,9.748,8.883,10.204,8.781,8.068,8.509,8.326,8.934,8.094,7.356,6.998
1020_Pop_music.wav,0.087,0.109,0.912,-0.147,0.086,0.042,0.106,0.021,20.977,14.39,20.715,19.861,18.97,17.602,32.538,5.415,4.627,5.398,4.988,3.783,3.658,2.134,-148.057,56.107,7.11,30.57,6.7,19.318,7.623,14.55,9.021,16.579,2.977,15.354,2.705,10.06,2.197,6.187,2.726,5.821,3.022,3.176,49.483,34.618,25.493,19.519,11.625,10.913,10.157,7.725,9.521,8.215,6.858,8.066,8.535,7.612,8.033,8.164,9.172,8.637,9.923,7.751
1022_Hip_hop_music.wav,0.204,0.269,1.296,0.707,0.161,0.089,0.256,0.084,16.468,15.637,20.28,18.985,19.689,19.225,32.337,4.73,4.292,4.569,3.963,3.761,3.649,2.752,-12.714,68.477,7.376,14.838,15.636,4.99,5.691,7.894,-10.344,12.726,-9.578,4.199,-4.059,6.258,-2.557,3.427,-6.37,-0.549,-7.762,-2.616,62.681,29.466,26.831,16.403,16.685,11.208,12.752,9.278,8.335,10.997,8.252,8.202,7.635,8.55,8.85,9.871,8.485,7.101,7.205,7.661
1024_Pop_music.wav,0.136,0.182,1.115,0.496,0.099,0.047,0.169,0.068,19.528,13.665,15.067,15.903,17.225,17.695,33.653,5.002,4.08,3.638,2.965,2.863,2.413,3.251,-83.896,104.549,-40.811,16.28,-8.61,9.778,1.213,11.452,3.811,6.772,-4.755,0.206,-2.352,2.219,-2.813,-0.469,-8.913,-2.447,-6.084,1.215,78.358,23.971,48.335,21.626,18.256,11.7,14.257,11.674,8.139,8.27,7.113,8.273,8.432,7.837,6.892,6.009,6.569,6.256,7.407,6.668
1025_Rhythm_blues.wav,0.097,0.133,1.566,1.521,0.154,0.098,0.124,0.047,17.161,15.014,18.58,18.419,17.756,17.205,32.671,4.731,4.447,4.594,4.082,3.914,3.489,2.929,-92.741,64.982,9.198,27.937,-11.852,14.514,-3.625,-0.6,-11.201,-2.242,-3.926,0.913,-4.92,1.645,-7.899,4.051,-3.746,-0.364,-1.288,0.617,61.95,32.722,21.635,16.9,17.67,12.177,10.981,11.417,9.432,8.97,8.482,8.686,7.828,8.498,9.053,7.732,7.913,8.39,7.653,7.259
1026_Rhythm_blues.wav,0.135,0.171,1.082,0.168,0.207,0.103,0.169,0.025,20.941,15.485,19.312,20.345,20.139,18.962,34.278,5.29,3.27,4.18,3.145,2.669,2.559,3.073,-35.306,60.048,-10.989,4.85,-19.3,10.697,-4.021,0.652,-17.134,7.895,7.73,-1.556,-0.86,5.264,-10.204,-3.552,0.783,0.025,-2.17,10.769,24.103,33.777,21.775,12.675,10.273,9.219,7.834,9.564,9.285,7.681,8.303,6.532,6.806,7.251,10.721,7.416,9.029,8.389,9.085,10.156
1027_Pop_music.wav,0.131,0.174,1.379,0.99,0.173,0.163,0.165,0.055,20.644,16.248,19.822,21.211,21.713,21.656,36.005,5.741,4.219,4.8,5.155,6.437,7.817,6.662,-127.091,78.085,1.778,5.736,-8.676,-0.742,-13.422,-0.216,0.563,4.85,-0.963,6.199,-7.639,0.762,-4.099,-0.54,-5.111,3.583,-4.231,-7.12,102.541,74.974,27.217,27.887,20.15,25.731,24.786,14.825,20.322,16.328,19.552,9.961,12.635,8.27,8.212,8.826,8.827,8.206,8.337,9.133
1028_Techno.wav,0.3,0.355,0.498,-0.784,0.075,0.025,0.354,0.027,20.084,12.943,14.391,14.232,14.78,15.254,31.548,4.318,3.724,3.455,2.825,2.148,1.767,1.666,15.123,66.051,4.545,18.04,-0.926,20.879,7.648,8.43,0.151,9.357,3.66,13.784,2.107,9.083,3.711,10.614,3.938,6.563,1.216,8.981,28.856,14.256,10.502,14.608,11.143,7.911,8.741,8.134,5.719,5.256,4.795,4.987,5.496,5.182,6.055,6.424,4.986,4.113,5.066,4.362
1029_Techno.wav,0.16,0.216,1.006,0.379,0.054,0.014,0.201,0.078,21.278,16.685,20.544,18.265,19.463,19.775,31.237,5.558,4.866,4.718,2.988,3.023,3.399,2.309,-89.935,95.13,14.424,27.58,9.428,14.156,0.785,1.818,-4.819,1.64,-0.339,4.26,-3.516,-2.061,-6.004,2.41,1.088,4.189,-4.831,-1.41,70.965,9.398,5.105,4.471,4.776,4.066,6.881,8.53,8.486,6.793,5.913,7.546,7.939,7.481,8.046,6.402,6.317,6.456,6.255,7.534
1030_Techno.wav,0.476,0.569,0.183,-0.998,0.119,0.072,0.55,0.145,18.462,13.055,15.185,14.037,16.021,15.979,31.628,5.09,4.12,3.831,2.61,2.686,2.709,3.309,56.706,61.113,13.269,17.958,8.404,11.43,-4.702,4.461,2.363,5.605,-0.223,8.025,-0.106,4.498,2.587,8.466,-0.823,8.829,-0.116,4.959,37.048,25.877,18.457,15.888,11.483,10.712,10.031,8.751,8.426,8.777,7.733,6.871,6.713,6.314,7.344,6.193,5.536,5.348,6.473,5.416
1031_Pop_music.wav,0.039,0.055,2.372,3.954,0.097,0.055,0.051,0.021,15.197,13.226,17.823,17.123,16.897,18.157,35.521,4.05,3.59,4.048,3.792,3.252,3.566,4.616,-191.974,89.22,3.046,43.861,3.99,12.373,-3.004,6.677,-4.404,6.479,-0.434,6.424,0.131,4.551,-1.684,2.284,-6.71,1.841,-4.083,0.675,68.061,29.1,18.644,13.811,10.412,8.596,8.191,8.241,6.941,7.314,6.982,6.873,6.128,6.222,6.369,5.775,6.281,6.223,6.683,6.565
1033_Rock_music.wav,0.169,0.21,0.808,-0.291,0.07,0.025,0.208,0.032,15.913,13.999,15.774,15.489,16.644,40.375,24.686,2.789,3.245,3.473,2.567,2.06,3.832,3.372,-105.949,177.446,-72.869,93.833,-9.491,14.801,15.618,-11.795,25.096,-10.667,14.966,1.757,-0.531,13.253,-12.787,9.158,-5.109,-6.007,2.985,-15.088,19.307,10.635,13.278,8.857,8.343,4.984,5.3,4.893,5.063,6.399,5.374,4.372,3.899,4.748,3.756,4.396,4.622,3.534,3.644,3.979
1034_Rock_music.wav,0.222,0.278,0.976,-0.038,0.082,0.018,0.276,0.035,16.343,14.041,16.815,16.397,15.433,17.457,32.416,3.911,3.275,3.638,2.689,1.851,2.058,2.411,-2.236,103.067,-20.245,43.651,5.906,8.649,4.864,16.647,7.626,7.47,-3.427,8.5,-3.133,-6.742,-8.98,-0.042,-7.138,8.748,-2.048,0.233,23.152,17.535,13.58,7.662,6.122,4.701,5.877,5.706,4.265,4.564,4.446,4.74,4.139,5.615,4.809,4.047,3.928,4.244,4.235,3.988
1035_Pop_music.wav,0.235,0.293,0.998,-0.032,0.039,0.027,0.283,0.076,20.693,15.057,18.538,17.757,17.613,20.497,31.851,4.661,4.297,4.138,4.065,2.936,5.645,2.236,-89.857,104.694,14.77,23.913,19.074,10.376,6.7,20.118,-8.307,5.397,0.421,10.015,8.147,10.39,0.288,14.264,1.974,6.686,4.411,6.879,51.47,30.187,25.619,18.157,13.112,15.834,10.595,10.073,12.003,9.858,9.241,9.58,7.92,7.916,6.604,6.651,6.738,6.702,7.236,6.813
1036_Techno.wav,0.188,0.231,0.748,-0.386,0.13,0.06,0.226,0.049,19.865,14.203,14.637,14.584,16.282,16.027,32.322,4.236,4.414,3.696,2.579,2.204,2.124,1.633,-9.099,47.548,6.474,21.955,9.945,23.007,6.782,14.974,-0.008,10.575,0.073,4.112,0.585,3.039,-2.492,2.676,-3.407,3.167,-3.292,3.274,30.599,13.906,9.519,6.965,5.327,5.571,5.517,5.594,5.161,5.591,4.997,5.706,5.277,5.01,4.794,5.729,5.007,4.694,4.587,5.543
1037_Rhythm_blues.wav,0.251,0.311,0.7,-0.43,0.083,0.051,0.296,0.097,22.431,13.796,15.897,15.64,15.63,17.027,36.907,5.35,4.778,4.18,2.836,3.074,4.126,6.772,-23.079,72.937,0.632,20.229,2.022,20.026,11.409,20.275,3.889,16.958,1.518,8.77,-0.054,6.429,1.152,6.196,-3.952,3.993,-2.591,3.431,38.468,17.575,14.775,8.491,7.914,8.254,9.003,10.376,10.182,8.491,8.34,6.768,6.527,6.841,5.428,5.395,6.325,5.621,5.021,4.967
1039_Rock_music.wav,0.311,0.385,0.673,-0.449,0.096,0.067,0.367,0.117,19.512,14.723,17.168,17.456,17.674,17.187,32.984,4.266,3.851,3.86,3.416,3.491,3.645,4.241,-3.625,69.018,11.239,29.13,4.97,11.978,1.731,11.51,1.107,8.162,2.199,8.961,-2.013,5.716,0.091,2.33,-3.226,2.183,-8.943,-0.616,52.114,25.697,16.325,10.731,10.808,12.521,10.186,9.747,8.662,7.968,7.966,7.121,6.95,7.773,6.547,7.118,6.009,5.952,6.38,6.147
1040_Pop_music.wav,0.159,0.208,1.595,1.306,0.094,0.066,0.2,0.058,20.655,17.865,20.484,19.438,19.496,18.109,32.732,5.971,4.436,4.834,3.853,3.824,3.137,3.882,-73.178,85.697,4.389,5.157,-5.908,9.514,-13.047,3.053,-6.201,6.134,-3.331,5.27,-3.496,3.636,4.972,-3.655,-0.481,3.0,-6.078,2.191,52.612,31.657,24.642,19.065,13.673,11.628,13.244,11.734,12.868,11.333,10.403,8.773,8.691,8.61,8.334,8.767,8.644,8.183,8.441,6.493
1042_Rhythm_blues.wav,0.104,0.137,1.07,0.317,0.05,0.029,0.128,0.048,22.145,17.88,22.488,22.815,22.335,20.086,31.067,5.28,4.663,5.243,3.914,3.852,3.626,2.664,-177.58,110.025,-6.813,44.168,19.332,12.873,-1.773,0.608,8.563,11.009,-2.613,2.623,-4.232,3.163,6.797,6.501,2.093,4.289,-7.126,3.946,52.464,23.59,17.453,11.283,7.61,8.63,6.068,8.331,7.069,5.364,6.106,6.48,6.386,8.236,6.782,6.751,6.969,6.233,6.698,9.054
1046_Rhythm_blues.wav,0.12,0.156,1.25,0.567,0.064,0.019,0.149,0.045,28.132,18.055,22.227,25.474,25.332,21.965,38.465,3.881,4.725,4.251,4.4,4.501,4.231,2.539,-150.977,111.316,-0.482,8.58,-5.961,5.411,-21.94,5.072,-11.816,5.428,-6.68,-2.094,-8.403,6.776,-2.474,1.0,-9.438,-2.11,-2.686,-5.575,46.928,9.395,14.73,9.925,8.604,7.974,8.725,7.899,6.678,7.345,6.56,7.227,10.148,6.837,13.222,8.651,11.438,12.702,7.722,10.408
1048_Rhythm_blues.wav,0.13,0.177,1.835,2.056,0.203,0.107,0.163,0.069,17.645,15.692,16.585,16.296,18.866,18.16,32.605,4.482,4.095,3.853,2.91,3.17,3.099,2.33,-42.33,46.344,-1.047,14.078,-0.665,0.621,-5.212,7.191,-9.022,7.301,-3.66,5.052,-4.47,0.447,-5.613,0.27,-7.687,3.119,1.143,7.189,36.43,25.229,22.476,18.173,14.998,14.29,11.995,9.626,9.644,9.108,10.016,8.287,7.501,7.53,6.935,6.873,6.524,6.768,7.219,8.46
1049_Pop_music.wav,0.169,0.232,1.67,1.708,0.081,0.062,0.21,0.099,22.033,13.502,15.59,14.659,15.342,15.977,30.252,5.528,3.845,4.03,3.01,3.011,2.308,2.606,-80.83,87.367,6.043,20.017,25.755,13.925,5.374,10.579,-2.628,6.561,1.003,2.705,-4.719,-0.509,-1.398,5.513,-0.995,-0.47,-7.151,1.155,55.037,35.799,24.014,26.086,13.939,13.193,10.581,8.927,8.045,8.456,8.19,7.105,9.475,7.51,7.787,7.406,6.682,5.706,6.415,5.057
1050_Pop_music.wav,0.226,0.285,1.069,0.113,0.115,0.03,0.282,0.042,22.192,13.627,17.262,16.424,16.111,16.497,31.75,5.0,4.187,5.095,3.708,3.255,2.534,2.155,13.752,67.493,-14.458,31.138,10.671,17.498,5.71,11.337,3.323,15.516,3.877,5.73,-0.444,-1.402,-5.825,-2.086,-9.763,2.546,-4.054,2.006,24.321,12.594,9.368,9.85,8.89,7.112,7.354,6.91,7.061,7.638,6.756,7.53,6.632,5.279,5.411,5.775,5.089,6.649,7.646,6.7
1051_Pop_music.wav,0.164,0.199,0.643,-0.546,0.105,0.03,0.197,0.022,19.84,13.711,15.719,16.172,17.249,17.349,37.364,4.136,3.533,3.436,2.691,2.247,1.898,3.282,-24.989,72.198,-1.738,15.651,-5.707,21.353,2.115,8.01,0.485,7.69,-4.214,17.452,-4.028,8.027,-1.483,8.203,0.579,9.015,3.301,9.024,27.247,11.817,8.064,8.206,7.785,6.957,6.569,6.213,4.548,6.24,5.634,5.263,5.436,5.698,5.203,4.986,5.019,5.341,5.396,5.114
1052_Rhythm_blues.wav,0.075,0.095,1.117,0.279,0.096,0.043,0.092,0.024,19.563,19.609,23.197,23.741,21.493,19.535,57.55,6.592,4.415,4.685,3.422,2.433,2.408,3.708,-171.552,122.42,-44.986,45.261,-37.014,21.075,-23.926,18.114,-9.567,17.763,-0.51,7.748,0.568,-4.144,1.368,-13.263,3.533,-13.581,0.987,-0.904,25.949,20.811,14.409,13.46,12.811,12.189,11.49,11.572,9.204,11.047,9.367,9.17,9.342,7.724,6.714,6.505,5.838,6.419,9.7,10.997
1054_Rhythm_blues.wav,0.074,0.1,1.84,2.041,0.08,0.019,0.095,0.031,16.328,17.986,22.24,21.191,22.525,19.389,33.909,4.342,5.3,4.715,4.45,4.663,3.831,2.219,-143.449,116.751,-10.734,31.628,5.36,4.109,-11.353,-0.416,-9.484,7.078,-1.78,2.733,-5.904,0.115,-7.333,-2.003,-9.024,-0.399,-1.884,1.841,58.49,24.953,13.001,11.739,7.947,7.941,10.515,12.658,9.922,10.92,8.448,8.362,9.315,6.765,6.14,6.61,5.384,6.177,6.454,5.42
1058_Techno.wav,0.159,0.223,2.031,2.648,0.034,0.014,0.207,0.083,25.329,14.019,15.997,16.576,20.63,17.609,35.394,5.136,4.377,4.012,3.165,2.977,1.925,2.747,-141.586,127.501,1.084,46.935,7.225,36.626,-2.701,-1.59,6.482,9.18,-7.191,-3.157,-4.281,-0.626,-10.905,-1.641,-13.298,6.79,5.139,1.41,56.999,21.362,18.939,9.039,11.976,12.154,9.026,8.31,8.352,7.657,9.146,7.411,7.377,7.015,6.18,7.701,6.102,6.127,8.673,6.063
1059_Vocal.wav,0.174,0.228,1.298,0.688,0.121,0.045,0.218,0.066,19.795,17.505,21.605,20.467,21.049,21.475,34.963,6.008,4.425,4.446,4.051,4.14,3.999,2.138,-48.36,82.418,-38.349,0.961,-20.445,-13.572,-13.378,-18.259,-18.747,4.049,-24.323,-7.728,-19.581,-7.276,-14.42,-12.981,-13.074,-2.562,-6.372,2.798,39.481,28.198,25.389,17.091,11.876,10.025,11.216,8.611,10.91,12.925,7.7,6.262,6.67,5.76,5.967,7.481,7.247,9.173,9.652,7.356
1060_Pop_music.wav,0.126,0.181,2.042,3.094,0.057,0.047,0.166,0.072,22.222,15.855,16.55,15.605,16.528,16.813,32.849,4.711,4.336,4.055,3.312,3.06,2.768,3.644,-127.856,108.355,23.061,34.121,10.229,19.379,1.219,8.301,-2.65,5.246,-1.107,0.236,-8.359,-1.049,-3.909,-0.051,-7.023,-0.989,-7.661,-2.638,57.412,30.014,15.123,10.815,10.043,7.618,6.911,7.371,6.717,6.849,7.417,6.174,6.044,4.927,7.178,7.04,5.403,4.687,4.597,5.657
1061_Pop_music.wav,0.186,0.288,1.56,2.015,0.073,0.066,0.238,0.162,25.953,15.267,19.035,21.433,21.544,21.363,38.645,7.286,4.206,4.978,6.578,6.096,6.351,7.106,-214.28,87.265,-14.038,23.469,5.522,9.205,9.357,13.066,15.979,13.141,11.596,14.725,9.801,8.928,1.527,4.181,-6.019,3.588,14.296,21.694,96.055,43.793,42.25,27.061,31.912,23.622,18.53,17.89,16.088,17.725,11.62,14.577,14.8,11.879,8.599,13.726,11.211,10.281,11.015,15.73
1062_Techno.wav,0.137,0.183,1.535,1.265,0.071,0.011,0.175,0.054,18.676,14.864,15.511,18.353,18.23,18.481,30.336,5.135,3.939,3.205,2.851,2.315,2.24,1.809,-60.43,113.111,-0.677,9.361,-19.194,-10.506,-12.591,3.265,0.185,6.043,0.573,2.539,-5.471,1.147,-3.578,-4.992,-6.022,3.863,-4.72,4.09,40.701,12.771,6.42,6.171,9.216,9.778,10.499,10.695,6.382,5.989,4.792,5.981,6.796,8.465,6.7,5.9,4.407,5.418,6.083,5.059
1064_Rhythm_blues.wav,0.136,0.176,1.243,0.513,0.14,0.058,0.169,0.049,25.328,16.617,16.57,16.784,18.662,18.553,44.556,5.199,4.107,3.87,3.311,2.593,2.74,6.36,-48.894,86.2,-50.109,9.681,-31.381,-6.774,-36.718,-8.193,-18.516,-8.902,-16.996,-3.219,-18.332,-4.87,-15.997,-5.019,-11.866,-2.734,-6.495,-2.973,28.864,27.074,18.687,20.317,15.145,9.099,11.065,7.989,8.074,7.566,9.257,7.769,7.582,7.057,5.677,6.135,5.715,6.672,6.429,6.498
1066_Techno.wav,0.22,0.264,0.451,-0.774,0.041,0.023,0.258,0.056,17.288,14.267,16.602,15.577,17.617,16.814,33.845,4.604,4.283,3.801,3.003,3.126,3.017,2.591,-64.014,111.357,7.732,22.226,5.205,25.079,-6.983,12.455,-7.103,4.924,-7.653,8.735,6.574,10.175,2.957,6.772,5.173,10.732,3.65,4.466,46.332,30.039,16.992,7.91,5.904,5.599,6.783,6.858,6.608,6.261,6.767,5.825,5.269,5.969,4.87,6.192,6.618,6.592,5.373,4.778
1067_Pop_music.wav,0.167,0.222,1.447,1.064,0.198,0.095,0.212,0.065,17.847,14.6,15.917,15.316,15.696,16.277,32.351,5.247,4.882,4.724,3.32,2.65,2.914,2.548,-12.879,48.052,9.489,17.123,9.521,9.47,-2.167,6.945,-6.997,11.042,-7.068,3.705,0.99,3.015,-2.672,3.581,-3.697,0.542,-4.735,2.619,52.755,28.741,20.609,15.845,13.64,12.059,10.725,10.983,10.459,7.879,9.362,9.125,7.298,6.867,6.513,6.15,6.002,5.968,5.432,5.276
1068_Hip_hop_music.wav,0.105,0.149,1.727,2.128,0.107,0.036,0.137,0.059,24.685,13.664,19.007,19.7,19.887,18.423,32.606,4.248,3.645,5.058,3.916,3.449,2.931,3.74,-109.548,93.408,-16.097,2.198,-10.041,2.628,-11.951,-3.523,-9.696,3.762,-7.341,-1.714,-8.311,-1.305,-4.638,1.894,2.935,7.815,-5.368,-5.144,54.589,28.339,28.239,17.636,20.267,10.707,13.898,10.118,12.095,12.727,11.099,10.794,8.682,10.381,11.368,10.705,13.066,11.571,10.877,13.48
1069_Pop_music.wav,0.052,0.078,2.348,4.774,0.195,0.148,0.069,0.037,18.828,16.73,18.803,16.9,19.092,19.624,34.052,6.362,5.646,6.734,5.743,5.347,5.555,3.902,-180.4,52.052,13.714,19.081,3.847,11.68,-9.467,9.791,-6.117,8.534,-6.799,-1.202,-2.209,4.89,0.027,3.384,-0.921,3.975,-2.135,0.839,96.275,50.342,34.119,21.031,19.06,18.826,15.619,13.213,15.031,13.735,11.983,11.059,9.379,9.254,8.666,7.643,7.05,7.321,6.372,7.275
1070_Rock_music.wav,0.212,0.281,0.851,0.1,0.049,0.042,0.25,0.128,25.116,16.067,17.367,15.885,15.551,21.893,37.595,5.887,3.754,3.852,2.363,2.5,2.892,9.227,-128.177,130.548,-49.271,50.005,-1.12,16.256,11.832,2.015,-1.26,11.588,0.609,4.978,0.409,0.465,-1.633,-0.526,-2.799,-1.25,-0.958,-2.291,147.481,53.892,28.552,23.082,13.72,9.717,10.927,5.676,7.437,6.209,5.257,5.606,6.021,7.434,5.07,4.729,6.697,6.539,4.694,5.749
1072_Techno.wav,0.102,0.156,1.938,3.346,0.021,0.02,0.132,0.086,18.98,14.843,16.23,15.269,15.088,17.812,36.42,5.179,4.682,4.846,4.128,3.219,4.53,3.054,-255.791,143.644,-3.295,44.302,22.643,3.961,8.625,8.154,7.203,6.823,4.752,4.208,4.08,4.46,1.644,0.324,1.879,1.732,-1.511,-0.637,61.091,27.72,18.306,13.954,12.013,10.242,6.594,7.196,6.636,5.204,5.487,4.777,5.054,4.259,4.739,4.969,5.849,5.627,5.507,4.521
1073_Pop_music.wav,0.108,0.147,1.428,1.176,0.136,0.089,0.137,0.054,20.781,17.019,19.812,17.407,18.704,17.763,32.356,6.697,4.925,5.574,3.599,3.002,2.607,2.835,-95.962,75.603,-15.542,10.961,-15.096,-0.256,-14.381,-3.469,-15.052,-2.636,-9.563,-3.556,-6.74,-3.78,-8.816,-3.396,-7.982,-1.252,-9.45,-0.853,34.444,30.315,20.48,16.573,14.623,12.284,9.565,7.35,13.209,8.273,7.791,9.935,7.715,6.827,6.932,5.638,9.69,7.715,7.226,8.397
1074_Pop_music.wav,0.224,0.278,0.894,-0.17,0.161,0.046,0.277,0.029,22.503,15.106,18.163,15.83,15.283,17.042,32.715,4.669,3.823,4.168,3.02,2.381,3.257,2.585,39.188,61.546,1.004,12.735,-10.42,5.84,-5.747,-0.509,-4.166,5.379,-2.584,5.965,-7.573,2.803,-7.847,-0.14,-3.621,5.036,-0.006,8.489,15.3,8.986,10.314,7.484,8.703,5.288,5.847,6.312,5.018,4.818,5.021,5.364,5.185,5.67,5.121,4.953,4.781,4.75,4.813,6.413
1075_Hip_hop_music.wav,0.139,0.199,2.027,2.987,0.159,0.102,0.179,0.087,16.817,13.498,16.182,15.597,17.401,16.606,33.846,4.208,4.419,3.922,3.211,4.246,2.738,6.684,-62.696,55.912,4.771,20.989,7.89,14.853,-5.242,9.403,1.856,8.99,-3.82,6.239,-3.316,7.844,-0.071,7.789,-2.613,5.292,-5.903,0.136,61.405,29.098,27.14,20.584,13.217,10.724,10.727,11.459,10.68,10.44,9.085,7.999,8.844,7.012,6.486,6.947,6.502,6.457,6.475,6.253
1076_Pop_music.wav,0.098,0.129,1.583,1.29,0.147,0.06,0.124,0.034,18.18,13.19,16.665,17.047,17.435,20.217,33.901,4.747,3.814,4.487,3.655,3.552,4.868,4.94,-66.129,69.375,-11.702,39.188,0.985,10.711,10.52,7.593,5.884,6.203,-4.024,8.613,-1.233,3.581,-5.555,2.933,-5.895,3.812,1.929,7.281,34.234,22.405,15.884,11.713,9.566,7.914,9.013,6.863,7.947,6.488,6.293,6.428,6.317,6.251,6.016,5.693,6.708,5.335,6.129,5.716
