url,start_time,end_time,class_label
0mpw86-TpSc, 30.000, 40.000,Rhythm_blues
0msMz5pgI00, 30.000, 40.000,Rhythm_blues
0msxEcJl-WY, 30.000, 40.000,Rhythm_blues
0muObTEimKg, 30.000, 40.000,Rhythm_blues
0mxtz8jmBUU, 190.000, 200.000,Techno
0n-DB7Qxmos, 30.000, 40.000,Techno
0n0kb6MkvDI, 130.000, 140.000,Techno
0n118Uifh04, 30.000, 40.000,Hip_hop_music
0n13RNPR-fQ, 30.000, 40.000,Pop_music
0n5SMg0ebyQ, 30.000, 40.000,Rhythm_blues
0n8WtCJ_5FY, 30.000, 40.000,Rhythm_blues
0n9WRUj8HjA, 110.000, 120.000,Hip_hop_music
0nBxgj8zEr8, 30.000, 40.000,Techno
0nELpyz5vXw, 40.000, 50.000,Techno
0nN3YFfB-28, 30.000, 40.000,Rhythm_blues
0nOOcqifsi0, 440.000, 450.000,Rock_music
0nQxsaglgfY, 160.000, 170.000,Techno
0nRcY1zllkc, 200.000, 210.000,Vocal
0nRuRmlNAvs, 30.000, 40.000,Rhythm_blues
0nUpSVQMxG0, 30.000, 40.000,Techno
0nVV_OqHQM4, 30.000, 40.000,Techno
0nZM6Bgbr0c, 30.000, 40.000,Pop_music
0ngARJysvRM, 30.000, 40.000,Techno
0ngCerbyrrY, 30.000, 40.000,Vocal
0nkUrggo61U, 30.000, 40.000,Rhythm_blues
0nmTSMLTa3w, 180.000, 190.000,Reggae
0nmu0_2kFNQ, 30.000, 40.000,Techno
0nnDX73S07k, 150.000, 160.000,Pop_music
0ntWLe3KSmU, 30.000, 40.000,Pop_music
0o-wIWKB5vI, 30.000, 40.000,Pop_music
0o0ttZH5qtU, 30.000, 40.000,Techno
0o0z52xXK0w, 70.000, 80.000,Pop_music
0o7-GibBfss, 100.000, 110.000,Reggae
0o7QPUlpHMs, 30.000, 40.000,Pop_music
0o8BBBzd9-c, 10.000, 20.000,Rock_music
0oHNZWmwzc8, 30.000, 40.000,Pop_music
0oH_5BET29Y, 320.000, 330.000,Pop_music
0oJjI66ditY, 60.000, 70.000,Rhythm_blues
0oK2EHv7Pq8, 30.000, 40.000,Pop_music
0oMySewKTYA, 30.000, 40.000,Techno
0oQdtFSHOjM, 50.000, 60.000,Hip_hop_music
0oT1lTNVDao, 30.000, 40.000,Rhythm_blues
0oVqyybAZyM, 30.000, 40.000,Techno
0oVyGjn4BX0, 30.000, 40.000,Techno
0oZ6iL8ledY, 30.000, 40.000,Techno
0o_4b8k3nd4, 410.000, 420.000,Rock_music
0of1_Z7Aqhk, 90.000, 100.000,Hip_hop_music
0olJ-icsDgQ, 270.000, 280.000,Techno
0olqq422ang, 30.000, 40.000,Rhythm_blues
0ovbE9pSXIE, 290.000, 300.000,Techno
0ow4uzoCxvI, 30.000, 40.000,Pop_music
0pD-Y9_Pgs0, 130.000, 140.000,Vocal
0pEGWkMsdO8, 30.000, 40.000,Pop_music
0pEwGkjYXZ8, 30.000, 40.000,Techno
0pFFgJHD1bA, 30.000, 40.000,Techno
0pIHgcjTsFg, 30.000, 40.000,Rhythm_blues
0pIx5kof0jo, 30.000, 40.000,Rhythm_blues
0pN2OTZrcHg, 140.000, 150.000,Hip_hop_music
0pNjpTQA338, 30.000, 40.000,Techno
0pQBlXGpsOg, 0.000, 10.000,Vocal
0pWJpw0ytmc, 60.000, 70.000,Hip_hop_music
0p_INy-KgMM, 30.000, 40.000,Techno
0pdRIrjbiPU, 30.000, 40.000,Pop_music
0ph-LQPwmE0, 60.000, 70.000,Vocal
0poKeOqPCe4, 30.000, 40.000,Pop_music
0pofgwNjmxA, 30.000, 40.000,Pop_music
0ps3S0T5QBE, 30.000, 40.000,Pop_music
0pttda5QEAo, 30.000, 40.000,Rhythm_blues
0pvG41wjeok, 60.000, 70.000,Hip_hop_music
0pwrtO9-Jhc, 30.000, 40.000,Pop_music
0q0_wAABRyI, 20.000, 30.000,Rock_music
0q0sgi07vk8, 30.000, 40.000,Rhythm_blues
0q1HX3WLLpY, 30.000, 40.000,Rhythm_blues
0q4yIzjAbNM, 30.000, 40.000,Techno
0q69j5T-laE, 30.000, 40.000,Rhythm_blues
0q7pWiunoDk, 30.000, 40.000,Rhythm_blues
0q9PQw0jzFI, 30.000, 40.000,Techno
0qF7c7bNSMM, 30.000, 40.000,Pop_music
0qIBwNtQ3tQ, 110.000, 120.000,Pop_music
0qMV_UQnyyA, 30.000, 40.000,Pop_music
0qSW1R42BjA, 30.000, 40.000,Techno
0qTCLS-AvEM, 2.000, 12.000,Techno
0qU7zVTt2dM, 30.000, 40.000,Rhythm_blues
0qUnJWdHOV0, 30.000, 40.000,Pop_music
0qVSGj-Z2Dk, 20.000, 30.000,Pop_music
0qVT82prZQ0, 30.000, 40.000,Rhythm_blues
0qY4F8cVB2k, 30.000, 40.000,Techno
0qZyf9VHnME, 40.000, 50.000,Rock_music
0q_EX7TiuV8, 0.000, 10.000,Rock_music
0qcoVBknoJ4, 30.000, 40.000,Pop_music
0qhVHgrUreU, 190.000, 200.000,Rock_music
0qtUtpIY4L4, 370.000, 380.000,Rock_music
0qtgWPwS_pk, 30.000, 40.000,Techno
0qtq1AgC3ps, 30.000, 40.000,Techno
0qvP397dDMA, 30.000, 40.000,Techno
0qwDHWLRlY4, 60.000, 70.000,Rock_music
0qzlkXwPhxM, 30.000, 40.000,Hip_hop_music
0r0FQm09BUc, 30.000, 40.000,Rhythm_blues
0r1UssKBCiQ, 30.000, 40.000,Pop_music
0r26gsq8bJw, 30.000, 40.000,Techno
0rF3VDWIPas, 30.000, 40.000,Techno
0rLSNXHDmjI, 30.000, 40.000,Techno
0rLdblEVJh0, 260.000, 270.000,Hip_hop_music
0rNfEPvxaws, 290.000, 300.000,Rock_music
0rODvRKFfIE, 30.000, 40.000,Techno
0rSjrgV7pmA, 30.000, 40.000,Techno
0rYrudP0i8A, 30.000, 40.000,Techno
0rjmqjjc-HE, 30.000, 40.000,Rhythm_blues
0rl8FbhqEnE, 320.000, 330.000,Hip_hop_music
0rn6RnSRjVs, 320.000, 330.000,Hip_hop_music
0rqjPf05pmw, 30.000, 40.000,Rhythm_blues
0rtA0PZuMQU, 20.000, 30.000,Techno
0rv0Hofm1A8, 30.000, 40.000,Rhythm_blues
0rzxdhAuIhs, 20.000, 30.000,Hip_hop_music
0s1M-9CptZk, 30.000, 40.000,Reggae
0s53y1InUBE, 30.000, 40.000,Techno
0s9TaBUwwzE, 130.000, 140.000,Rock_music
0sBDlPCqkZM, 30.000, 40.000,Techno
0sD7FcF5MwA, 30.000, 40.000,Rhythm_blues
0sGzGM-8BgE, 30.000, 40.000,Rhythm_blues
0sMqbNNwzvU, 30.000, 40.000,Rock_music
0sPdFDObERs, 180.000, 190.000,Rhythm_blues
0sQ2uNDVwsU, 190.000, 200.000,Vocal
0sSak5xqdTU, 230.000, 240.000,Hip_hop_music
0sTGsguUEOU, 120.000, 130.000,Pop_music
0sV5Ylz-Qio, 30.000, 40.000,Pop_music
0sY8RR7V_q4, 220.000, 230.000,Rock_music
0sZF1W0q6jY, 30.000, 40.000,Pop_music
0s_TNrQxvbU, 30.000, 40.000,Rhythm_blues
0sb3chcEmFI, 30.000, 40.000,Vocal
0sdNnpQlH_U, 100.000, 110.000,Hip_hop_music
0sdttXWLDc0, 30.000, 40.000,Rhythm_blues
0sfDVFf0Fj8, 30.000, 40.000,Rhythm_blues
0soBPbdhGHo, 30.000, 40.000,Pop_music
0spZXM0SKME, 30.000, 40.000,Pop_music
0sqcvMHyQ1k, 500.000, 510.000,Rock_music
0sslJg-mvkg, 180.000, 190.000,Rock_music
0su3QMJNYKU, 18.000, 28.000,Techno
0suYyRb20hw, 10.000, 20.000,Vocal
0t4AeANxAz0, 90.000, 100.000,Hip_hop_music
0t63tJVDVeQ, 30.000, 40.000,Pop_music
0t9etHlgzRY, 30.000, 40.000,Techno
0tAfxZPfQdk, 30.000, 40.000,Rhythm_blues
0tEPKGSUnqk, 30.000, 40.000,Techno
0tEriYJmOqg, 30.000, 40.000,Techno
0tGjD8KuFbQ, 30.000, 40.000,Techno
0tKv8D2UIcM, 30.000, 40.000,Pop_music
0tMKWhEtYVA, 30.000, 40.000,Rhythm_blues
0tPanSYqdFk, 30.000, 40.000,Pop_music
0tQ4gvw9KJw, 30.000, 40.000,Pop_music
0tVJWy1S8Y4, 30.000, 40.000,Techno
0tX-i50lucM, 30.000, 40.000,Techno
0tXhR8M3tyE, 30.000, 40.000,Pop_music
0taIEp3zx-8, 30.000, 40.000,Techno
0tbXZVQzu_4, 30.000, 40.000,Rhythm_blues
0tjNYkQm3qU, 30.000, 40.000,Rhythm_blues
0tr-8QZK7ic, 30.000, 40.000,Techno
0twNy8YP8dM, 30.000, 40.000,Techno
0u1sBWN8EIw, 30.000, 40.000,Pop_music
0uG2AbFVU4o, 30.000, 40.000,Techno
0uK9PK2-SKI, 80.000, 90.000,Pop_music
0uKXiffyiwA, 60.000, 70.000,Rhythm_blues
0uLMthSVr3M, 30.000, 40.000,Hip_hop_music
0uPgpJaP6W4, 50.000, 60.000,Rock_music
0uVWaizSSNA, 80.000, 90.000,Rhythm_blues
0uW9b7_XShU, 30.000, 40.000,Hip_hop_music
0uYM6TidVIs, 10.000, 20.000,Reggae
0uYyCbABLqE, 30.000, 40.000,Techno
0uZfayMFl_Y, 30.000, 40.000,Techno
0u_E5bYU1Bk, 240.000, 250.000,Hip_hop_music
0uepMnz3-9U, 30.000, 40.000,Techno
0ufBjFsYWRE, 30.000, 40.000,Vocal
0uwsIbmr2UQ, 180.000, 190.000,Hip_hop_music
0uyjADU4bTE, 30.000, 40.000,Techno
0v-nALvTp2s, 30.000, 40.000,Pop_music
0vFf2v2Udoo, 40.000, 50.000,Hip_hop_music
0vFqNwoy42k, 30.000, 40.000,Techno
0vH4IPwck2E, 30.000, 40.000,Pop_music
0vJd4Pta_p0, 30.000, 40.000,Techno
0vKOCE-sI0I, 30.000, 40.000,Techno
0vL6EVoSxfA, 30.000, 40.000,Pop_music
0vLCqlCT8wA, 70.000, 80.000,Pop_music
0vOTtYkkS-A, 30.000, 40.000,Rhythm_blues
0vP2GFVuSws, 30.000, 40.000,Rhythm_blues
0vTeURQCW8c, 30.000, 40.000,Techno
0vV4Vg5hWfU, 30.000, 40.000,Rhythm_blues
0vXbmMcnp_0, 21.000, 31.000,Techno
0vYTMMqVz_k, 30.000, 40.000,Techno
0vZhDbvuAwA, 30.000, 40.000,Techno
0va9pxb0hSM, 30.000, 40.000,Pop_music
0ve1udYiQXY, 120.000, 130.000,Vocal
0veOQwu2DPw, 30.000, 40.000,Techno
0vhX-41DPsw, 30.000, 40.000,Techno
0vi6yhpDDuE, 30.000, 40.000,Rhythm_blues
0vpANpY4Zqo, 30.000, 40.000,Rhythm_blues
0vs4ub6oht8, 30.000, 40.000,Techno
0vz4hIhx-Mk, 30.000, 40.000,Rhythm_blues
0w-armH8gP8, 30.000, 40.000,Vocal
0w02fAcxJBk, 30.000, 40.000,Techno
0w0o382-daU, 200.000, 210.000,Reggae
0w1ieRebfhA, 100.000, 110.000,Techno
0w3LrkwpRds, 30.000, 40.000,Pop_music
0w91BUnQGEs, 30.000, 40.000,Rhythm_blues
0w9rhNjyrIg, 50.000, 60.000,Rhythm_blues
0wBNRnXd-_U, 10.000, 20.000,Vocal
0wEPbpjPcik, 140.000, 150.000,Pop_music
0wEXbsh-hzs, 30.000, 40.000,Rhythm_blues
0wKXCW1UqX0, 30.000, 40.000,Techno
0wNSL6DA0kA, 50.000, 60.000,Pop_music
0wRH5xW4ihc, 30.000, 40.000,Techno
0wUqOpWiY8Y, 30.000, 40.000,Techno
0wXCpsCaxhs, 30.000, 40.000,Techno
0wYSYatMIhA, 100.000, 110.000,Hip_hop_music
0wYkslA59N4, 0.000, 7.000,Techno
0w_27ojkZ6U, 30.000, 40.000,Rhythm_blues
0wePNmnxkeg, 30.000, 40.000,Pop_music
0wf_7ecHGu0, 0.000, 10.000,Reggae
0wgjBMKSLqU, 30.000, 40.000,Rhythm_blues
0widkhAkVQM, 30.000, 40.000,Techno
0wnNSaEVRfs, 30.000, 40.000,Pop_music
0wofRyWADZA, 30.000, 40.000,Techno
0wvd_ESQIHM, 30.000, 40.000,Techno
0wxoIUwXRbw, 30.000, 40.000,Pop_music
0x-xN66S77U, 20.000, 30.000,Rock_music
0x0oy064qGE, 30.000, 40.000,Rhythm_blues
0x1iWHSp7dU, 30.000, 40.000,Techno
0x3XviIbWbA, 30.000, 40.000,Pop_music
0x7A8aM8Co4, 30.000, 40.000,Rhythm_blues
0x7vJzYVOig, 50.000, 60.000,Rock_music
0x8gQBae12E, 30.000, 40.000,Pop_music
0xDn6UYXj4s, 30.000, 40.000,Rhythm_blues
0xFCLhoIDMI, 28.000, 38.000,Techno
0xI8UN-tS-0, 30.000, 40.000,Rhythm_blues
0xICozEAkWQ, 20.000, 30.000,Pop_music
0xKpf1-7Bqg, 30.000, 40.000,Rhythm_blues
0xLR0tJwNUY, 30.000, 40.000,Rhythm_blues
0xN-fEgtqow, 30.000, 40.000,Pop_music
0xfvGNX5m5c, 80.000, 90.000,Hip_hop_music
0xiia9r1o_E, 50.000, 60.000,Pop_music
0xkcmH-Q4VE, 30.000, 40.000,Techno
0xtcz28JRBM, 30.000, 40.000,Techno
0xvkqTu5SkQ, 30.000, 40.000,Techno
0y0X2mbxWy0, 30.000, 40.000,Pop_music
0y5AEN9kQzU, 160.000, 170.000,Rock_music
0yL3V5bt-s0, 30.000, 40.000,Rock_music
0yYvjrEt2zg, 30.000, 40.000,Techno
0yZ9ju9YZHI, 80.000, 90.000,Techno
0yd4MS9cH2Y, 30.000, 40.000,Techno
0ygBsr2Q5lo, 30.000, 40.000,Rhythm_blues
0yhxrL29kBk, 30.000, 40.000,Pop_music
0yjbBUR36wc, 30.000, 40.000,Pop_music
0ymraXylKBk, 30.000, 40.000,Techno
0ynvYr3tIIE, 30.000, 40.000,Rhythm_blues
0yok5wk9DXM, 16.000, 26.000,Rhythm_blues
0yqQM7hP1Vc, 360.000, 370.000,Vocal
0ytyCzewuhU, 22.000, 32.000,Techno
0z3WyKTF1Z0, 80.000, 90.000,Rock_music
0z3Ykb0yfb4, 30.000, 40.000,Rhythm_blues
0z5dxJWnUbQ, 30.000, 40.000,Rhythm_blues
0z62x9xIdXs, 30.000, 40.000,Pop_music
0z6UY8eAnJ8, 360.000, 370.000,Vocal
0z7EpFwegJM, 70.000, 80.000,Rock_music
0zAuGQ5Hwjg, 30.000, 40.000,Rhythm_blues
0zEqromupp8, 30.000, 40.000,Techno
0zIcEbFfUzc, 10.000, 20.000,Hip_hop_music
0zNYc5HKDSY, 30.000, 40.000,Techno
0zOcrsmrNnQ, 30.000, 40.000,Techno
0zUVLOmD6eE, 30.000, 40.000,Rhythm_blues
0zZ-V7QYxB4, 70.000, 80.000,Pop_music
0za0lqQcceY, 30.000, 40.000,Pop_music
0zcR9gb5nDc, 350.000, 360.000,Vocal
0zdf1ujsLGA, 30.000, 40.000,Rhythm_blues
0zmCjfMZ7F8, 90.000, 100.000,Rhythm_blues
0zpV83R4vxA, 30.000, 40.000,Rhythm_blues
0zqU4eqpQ9k, 30.000, 40.000,Pop_music
0zrz_Cwetyg, 30.000, 40.000,Pop_music
0zxxCcBdW-A, 30.000, 40.000,Pop_music
0zyLyzJ3-Gg, 30.000, 40.000,Techno
1-2OTSOGFaY, 50.000, 60.000,Rock_music
1-3ihJHhyag, 30.000, 40.000,Techno
1-6vGSbLbTI, 30.000, 40.000,Pop_music
1-BpBWH7YMw, 30.000, 40.000,Pop_music
1-CRY55GJLQ, 140.000, 150.000,Hip_hop_music
1-G0o6pkvuc, 30.000, 40.000,Techno
1-G7Ps1s4cE, 230.000, 240.000,Rock_music
1-GBCFC31q4, 30.000, 40.000,Pop_music
1-HpBxRaWJA, 30.000, 40.000,Rhythm_blues
1-LawHuMGm4, 30.000, 40.000,Pop_music
1-ML2WJMm48, 190.000, 200.000,Hip_hop_music
1-Oahk8L_Og, 60.000, 70.000,Rock_music
1-PH5q_ypwU, 220.000, 230.000,Rock_music
1-T_aHVVyLU, 30.000, 40.000,Techno
1-U6cpyZgSE, 30.000, 40.000,Rhythm_blues
1-W61UPkGXY, 30.000, 40.000,Pop_music
1-WdC649R4A, 30.000, 40.000,Techno
1-ZfUy6GfJQ, 40.000, 50.000,Pop_music
1-coEC7XYCY, 30.000, 40.000,Pop_music
1-i0lHufRVY, 30.000, 40.000,Techno
1-ifgjI4eZU, 140.000, 150.000,Reggae
1-rMeM_aHzc, 90.000, 100.000,Rock_music
1-uq0YPnZYE, 30.000, 40.000,Pop_music
1-vX26EU1bw, 130.000, 140.000,Reggae
1-vix7XX10s, 200.000, 210.000,Techno
1-wqEeQOIhk, 30.000, 40.000,Techno
10-wRodPqOk, 30.000, 40.000,Techno
100UYrGI7lA, 30.000, 40.000,Rhythm_blues
103ojPi1YiY, 0.000, 10.000,Rock_music
104MoUNVdn4, 30.000, 40.000,Pop_music
104vJ6P68VU, 30.000, 40.000,Rhythm_blues
108NwHdV34g, 30.000, 40.000,Pop_music
10EU3_tcMGY, 290.000, 300.000,Reggae
10GhueLZKgE, 0.000, 10.000,Hip_hop_music
10ICLPP6Rl0, 30.000, 40.000,Pop_music
10IpLS0dNk8, 30.000, 40.000,Pop_music
10IxU6Dbkc4, 30.000, 40.000,Rhythm_blues
10O_RFYvGkU, 30.000, 40.000,Vocal
10VFIUOEJ1k, 30.000, 40.000,Rhythm_blues
10VThpbhZRY, 150.000, 160.000,Techno
10XWwfPTOMM, 60.000, 70.000,Rock_music
10a2BsqFnyM, 200.000, 210.000,Hip_hop_music
10aA8L34LKA, 40.000, 50.000,Rock_music
10aQsnm_Pgc, 30.000, 40.000,Pop_music
10ekMwviDwY, 30.000, 40.000,Pop_music
10juNjKyRTQ, 30.000, 40.000,Techno
10t0OaQjUSA, 170.000, 180.000,Rock_music
10w7Qgzifck, 30.000, 40.000,Rhythm_blues
10ziLJ1ImH8, 30.000, 40.000,Rhythm_blues
11-Mm31M_4A, 30.000, 40.000,Techno
11-tYuKrk9U, 30.000, 40.000,Rhythm_blues
110NtYkrjVo, 30.000, 40.000,Techno
111YgrAr8gE, 30.000, 40.000,Techno
114HDl3MjbU, 30.000, 40.000,Pop_music
118d_AaCpHA, 30.000, 40.000,Rhythm_blues
119nLLGriBs, 80.000, 90.000,Hip_hop_music
11TYy9wwG7E, 100.000, 110.000,Pop_music
11_9jaLMzec, 30.000, 40.000,Techno
11b5PRWAlN8, 90.000, 100.000,Hip_hop_music
11csfog8NYQ, 30.000, 40.000,Rhythm_blues
11eTeI_bTco, 30.000, 40.000,Rhythm_blues
11fqA_ZXmlE, 30.000, 40.000,Techno
11lTmZITFtI, 30.000, 40.000,Rhythm_blues
11zyV8t6n1g, 30.000, 40.000,Rhythm_blues
12-nNgPS70M, 12.000, 22.000,Techno
121c6A6SR-k, 30.000, 40.000,Techno
123paY6k6ek, 40.000, 50.000,Hip_hop_music
125OQwePI8w, 0.000, 10.000,Rock_music
128RR_ZX2Jk, 30.000, 40.000,Techno
12E3cHa3j1c, 30.000, 40.000,Techno
12EnX4Nlm4Q, 50.000, 60.000,Rock_music
12HBt-iMvuE, 30.000, 40.000,Techno
12Khh4kkM1U, 50.000, 60.000,Rock_music
12MHvbs26LY, 30.000, 40.000,Rhythm_blues
12MVkOLAVek, 280.000, 290.000,Reggae
12R4OOt-dPQ, 30.000, 40.000,Techno
12T61AAZUag, 70.000, 80.000,Vocal
12fn2hGMq6M, 30.000, 40.000,Techno
12hc89l6HUQ, 30.000, 40.000,Techno
12igORDRDPY, 30.000, 40.000,Pop_music
12jXWC6ZnuY, 30.000, 40.000,Rhythm_blues
12jpS28u0vY, 30.000, 40.000,Rhythm_blues
12kJyQnUNiU, 90.000, 100.000,Vocal
12n3TKDN9AM, 30.000, 40.000,Rhythm_blues
12nwLxU34WU, 30.000, 40.000,Rhythm_blues
12pyVshy7iU, 30.000, 40.000,Techno
12rA4kFv3uI, 30.000, 40.000,Techno
12vkrhPzp_A, 30.000, 40.000,Techno
12x2aiPckqs, 30.000, 40.000,Rhythm_blues
132K_lz4vRE, 30.000, 40.000,Techno
134HBp3mjh8, 30.000, 40.000,Techno
135lMJBA_wE, 30.000, 40.000,Rhythm_blues
136jiHekfqs, 30.000, 40.000,Hip_hop_music
139ZOvJn0-g, 10.000, 20.000,Pop_music
13FpjPqibkQ, 30.000, 40.000,Rhythm_blues
13GIFW7hx3A, 30.000, 40.000,Techno
13NK2lP0Xvc, 80.000, 90.000,Pop_music
13Ptoet_g6o, 30.000, 40.000,Rhythm_blues
13QJhfosuBg, 30.000, 40.000,Rhythm_blues
13R4wNBAFv8, 30.000, 40.000,Techno
13SZ8o95gVQ, 160.000, 170.000,Hip_hop_music
13Xh4eG9rR4, 30.000, 40.000,Techno
13Zk6UjqLYE, 30.000, 40.000,Pop_music
13_BiTrhARE, 30.000, 40.000,Rhythm_blues
13b1Kq9-fYY, 30.000, 40.000,Techno
13bF7C0igc4, 30.000, 40.000,Rhythm_blues
13dSgKWNcuI, 30.000, 40.000,Techno
13dqZIKV_jk, 30.000, 40.000,Pop_music
13eWQfwrWH4, 30.000, 40.000,Pop_music
13h9m9mMg8g, 270.000, 280.000,Hip_hop_music
13iFHPLyr0A, 10.000, 20.000,Hip_hop_music
13jQpWqVXAY, 30.000, 40.000,Pop_music
13lO0hOM3t4, 270.000, 280.000,Rock_music
13pyjG9Zsrc, 250.000, 260.000,Vocal
13q6fwX-hso, 30.000, 40.000,Rhythm_blues
13qC7ih86z0, 30.000, 40.000,Pop_music
13wOIGKDkUI, 30.000, 40.000,Rhythm_blues
13ypGXBUEUs, 30.000, 40.000,Techno
13zlEqPYIa8, 320.000, 330.000,Techno
140SW-Du8Uc, 30.000, 40.000,Techno
141piimYmZE, 30.000, 40.000,Rhythm_blues
14A4bk05_5A, 90.000, 100.000,Techno
14B4bMmdni8, 30.000, 40.000,Rhythm_blues
14DfwLhrj54, 30.000, 40.000,Techno
14QH33-AjL0, 30.000, 40.000,Pop_music
14QUQb2ZswA, 150.000, 160.000,Hip_hop_music
14XQvj9XJ28, 30.000, 40.000,Techno
14_vUHjSmmU, 30.000, 40.000,Techno
14do0vUg8XU, 100.000, 110.000,Hip_hop_music
14gGESt_qKE, 80.000, 90.000,Hip_hop_music
14ii0NItXtQ, 30.000, 40.000,Pop_music
14imNpdeKiw, 30.000, 40.000,Techno
14nMTw8f1vk, 140.000, 150.000,Hip_hop_music
14otI4Rc9rc, 30.000, 40.000,Techno
14r1xlJGgaY, 30.000, 40.000,Techno
14wIn_Z_8Mg, 150.000, 160.000,Hip_hop_music
14ywj7vHR3M, 30.000, 40.000,Techno
150IbrC8pbg, 30.000, 40.000,Techno
154XMPlylsk, 120.000, 130.000,Pop_music
154l6Wilrjw, 170.000, 180.000,Hip_hop_music
157ap5dArl4, 170.000, 180.000,Reggae
158dyNHnIyE, 120.000, 130.000,Pop_music
15EB7ERK1yc, 190.000, 200.000,Pop_music
15HhxT3BvCQ, 30.000, 40.000,Pop_music
15Jm6x0XyjM, 30.000, 40.000,Pop_music
15LFSXKENfA, 30.000, 40.000,Techno
15NXXLXJcMU, 40.000, 50.000,Hip_hop_music
15Wn_d-BAAI, 30.000, 40.000,Techno
15c7C2TltS0, 30.000, 40.000,Rhythm_blues
15e3PrlNJTg, 130.000, 140.000,Hip_hop_music
15jJAjwcW3E, 30.000, 40.000,Techno
15noflKDAK0, 30.000, 40.000,Techno
15wN5Jk_01M, 30.000, 40.000,Techno
15zbGu8L_jo, 130.000, 140.000,Rock_music
16-b8uMrg2M, 460.000, 470.000,Rock_music
166U4nXIsw0, 140.000, 150.000,Pop_music
168VOwIL2WQ, 160.000, 170.000,Rock_music
1696bjZyOvY, 40.000, 50.000,Rock_music
169l8Ntw1_w, 30.000, 40.000,Pop_music
16E__boaIXs, 150.000, 160.000,Rock_music
16Ejnw-h4TI, 30.000, 40.000,Pop_music
16QyCImu-vc, 30.000, 40.000,Techno
16RvPz8GVnk, 170.000, 180.000,Rhythm_blues
16_jFN0frYA, 30.000, 40.000,Rhythm_blues
16g9yHZZXuk, 340.000, 350.000,Techno
16hM5zu1w5k, 30.000, 40.000,Rhythm_blues
16jBRZ2-Ht8, 30.000, 40.000,Pop_music
16k-Np0cu8c, 30.000, 40.000,Rhythm_blues
16kxHHpWSRg, 30.000, 40.000,Reggae
16obmomxKtc, 370.000, 380.000,Rock_music
16trUR4FA1U, 30.000, 40.000,Pop_music
170NEcNY1lw, 30.000, 40.000,Techno
17Ekm0durF4, 11.000, 21.000,Techno
17FO6hbZRXk, 30.000, 40.000,Rhythm_blues
17FtJdG8MV0, 30.000, 40.000,Rhythm_blues
17GdUFACs1I, 16.000, 26.000,Pop_music
17HpLlmXRzo, 310.000, 320.000,Rock_music
17LKCeUTpTY, 580.000, 590.000,Techno
17LQdbO8U6M, 30.000, 40.000,Rhythm_blues
17P2MDCzpVY, 170.000, 180.000,Rock_music
17XybyVajxg, 90.000, 100.000,Rock_music
17eac4Fhc1o, 110.000, 120.000,Pop_music
17g1ITonf0Q, 100.000, 110.000,Vocal
17gtA-9fzQY, 30.000, 40.000,Techno
17qqr-2dz3M, 110.000, 120.000,Pop_music
17zwJzwq-fw, 30.000, 40.000,Rhythm_blues
181nIw6_LdE, 30.000, 40.000,Techno
182APO9IdpU, 160.000, 170.000,Rhythm_blues
188-7uYTw_4, 50.000, 60.000,Hip_hop_music
18CAM79Jpag, 260.000, 270.000,Hip_hop_music
18GpHaUF1VQ, 140.000, 150.000,Hip_hop_music
18I2E5SiveI, 30.000, 40.000,Rhythm_blues
18M_If_v9PY, 30.000, 40.000,Pop_music
18UAMe3VgqY, 30.000, 40.000,Pop_music
18UKCYd_5bI, 30.000, 40.000,Rhythm_blues
18_ELgjm2lQ, 30.000, 40.000,Rhythm_blues
18bV6fMWBrs, 30.000, 40.000,Pop_music
18d6nCtmTz0, 30.000, 40.000,Pop_music
18gGdEOA6Ow, 30.000, 40.000,Techno
18grYnbKfuU, 10.000, 20.000,Techno
18j2kdUDcIw, 30.000, 40.000,Rhythm_blues
18jLWjrmzPY, 30.000, 40.000,Rhythm_blues
18mxwaNvun4, 190.000, 200.000,Hip_hop_music
18oEck_dmiw, 30.000, 40.000,Rhythm_blues
18oPdDX8-Cw, 30.000, 40.000,Rhythm_blues
18rZc-I5Pro, 30.000, 40.000,Pop_music
18s7LX3cM3o, 140.000, 150.000,Rhythm_blues
18taDMRNGLM, 30.000, 40.000,Techno
18viUc3A4ag, 110.000, 120.000,Reggae
18xJDMWb9dk, 30.000, 40.000,Rhythm_blues
19-CCw7y-Ds, 140.000, 150.000,Rock_music
19-sCooKa5k, 30.000, 40.000,Pop_music
190sFrZ94SI, 30.000, 40.000,Pop_music
194DSVTmnNA, 30.000, 40.000,Techno
194gCVJPE2Y, 30.000, 40.000,Techno
194ikQCK6CQ, 30.000, 40.000,Rhythm_blues
19657-tV9ZU, 30.000, 40.000,Reggae
198VGMQ6QgM, 330.000, 340.000,Techno
19G7JOkkkeY, 30.000, 40.000,Techno
19GqFE5Gpjw, 30.000, 40.000,Pop_music
19IeDABKRO4, 30.000, 40.000,Techno
19KpmotPjGA, 90.000, 100.000,Rock_music
19L7S-NHa04, 30.000, 40.000,Techno
19SgS0RkrEw, 0.000, 10.000,Techno
19UvdIIYAcM, 30.000, 40.000,Pop_music
19_bX7G_EvA, 30.000, 40.000,Rhythm_blues
19es28jCrIc, 30.000, 40.000,Rock_music
19n-I-tyrkg, 30.000, 40.000,Pop_music
19nfUIw9zpE, 30.000, 40.000,Techno
19tAZZY_hhg, 30.000, 40.000,Techno
